date,num_headnotes,num_opinions
2001-09-04,72,4033
2000-12-20,66,5445
2001-01-24,140,1561
2001-03-27,63,2250
2001-03-28,57,4526
2001-03-28,154,3617
2001-08-09,52,4203
2001-01-18,72,10689
2001-04-11,63,6279
2001-08-01,61,1898
2001-04-05,59,1817
2001-04-18,57,1192
2000-12-18,62,3691
2001-06-11,60,2208
2001-02-13,63,913
2002-06-25,85,5108
2002-05-10,45,4765
2002-06-28,63,5827
2002-03-21,53,5056
2002-07-24,82,3613
2002-03-12,55,4196
2002-05-29,53,2741
2002-04-15,64,1997
2002-09-06,72,1655
2002-07-24,54,2645
2002-04-17,62,2701
2002-08-08,61,6527
2002-07-24,49,3655
2002-04-30,68,4645
2002-06-04,62,6288
2002-04-09,87,5240
2002-05-23,85,4969
2002-03-12,43,3351
2002-04-29,80,5873
2002-07-29,66,4113
2002-03-20,63,3089
2002-09-24,55,7867
2002-08-20,76,5243
2002-05-30,64,1887
2001-07-31,55,5524
2001-03-15,59,2521
2001-03-21,63,4549
2001-04-03,55,2672
2001-03-20,62,3962
2001-04-04,231,6200
2001-02-14,64,1306
2001-06-22,62,4038
2001-06-11,55,3293
2001-06-28,63,3810
2001-03-02,66,1320
2000-12-12,56,2511
2001-04-05,79,9131
2001-09-12,73,6069
2001-03-12,108,1208
2000-12-14,71,1522
2000-11-13,63,3554
2001-10-17,54,3465
2001-09-14,86,8248
2002-01-23,62,4351
2001-06-15,55,3193
2001-06-20,55,5314
2001-12-12,43,5473
2001-08-21,95,5198
2001-12-27,53,3155
2001-04-19,149,2187
2001-09-14,102,3842
2001-09-07,65,2953
2001-10-04,58,4010
2001-11-29,55,2259
2001-08-13,68,2987
2001-04-12,55,2948
2001-01-10,73,2353
1999-12-10,98,1031
2001-05-29,141,4372
2001-06-27,55,2221
2001-08-03,81,1216
2001-04-13,56,1781
2001-06-22,49,2932
2001-01-30,55,964
2001-07-27,55,3224
2001-04-03,64,4882
2001-05-16,54,4438
2001-01-23,50,6384
2001-04-03,48,4455
2001-08-07,59,2055
2001-06-29,56,9377
2001-01-30,55,3950
2000-12-07,75,8371
2000-11-14,52,2948
2001-08-16,54,3784
2001-02-16,77,4630
2001-04-30,91,5120
2001-05-25,47,3345
2001-04-18,94,4823
2001-07-18,70,5148
2001-05-16,49,3699
2001-01-04,92,1676
2001-05-30,62,2101
1999-02-25,49,2040
1999-04-16,103,4645
1999-02-15,61,10011
1999-02-09,52,3875
1999-02-17,101,3407
1998-12-23,83,1557
1999-06-07,55,3665
1999-01-11,46,1891
1999-05-06,59,3448
1999-04-28,45,2814
1999-03-31,50,3591
1999-03-26,67,4758
1999-04-09,181,9120
1999-03-15,362,5300
1999-05-03,65,6544
1910-08-25,946,576
1909-01-12,1439,2074
1910-08-29,1747,2631
1910-01-06,1348,2946
1910-01-06,976,2405
1909-08-28,452,1996
1910-01-06,202,849
1910-01-06,1055,70
1910-08-30,1039,1419
1910-08-29,1915,4750
1910-08-16,970,655
1910-08-22,902,858
1909-07-01,317,779
1910-09-01,1205,1196
1910-08-29,1062,2778
1910-08-09,832,1967
1910-02-28,1405,1093
1910-08-09,1491,2360
1910-08-09,2657,3632
1910-08-09,1684,1120
1909-08-31,1386,3103
1910-08-30,3564,1195
1910-07-26,1175,1100
1902-08-28,3375,2081
1902-02-01,2475,2416
1901-10-01,3622,2562
1902-01-27,466,1440
1902-04-25,601,3646
1903-02-26,2140,2092
1902-04-25,556,156
1902-04-25,1489,322
1901-10-02,1390,2475
1901-10-02,3095,3077
1903-02-26,833,2383
1902-04-25,2609,964
1901-10-02,1949,1511
1900-05-03,867,4465
1900-05-03,2457,2092
1900-08-23,453,3193
1900-08-23,6905,826
1900-05-02,5844,1973
1900-08-23,310,1823
1901-02-25,2246,372
1900-08-23,557,3392
1901-02-28,1465,2211
1913-01-14,1433,2590
1912-05-20,94,43
1912-11-22,3150,827
1912-10-04,1107,613
1913-03-04,243,882
1912-05-05,3179,5161
1912-06-03,112,999
1912-09-09,315,1086
1912-05-07,1166,3256
1913-06-07,30,1514
1912-11-07,1561,1023
1913-04-10,597,5567
1913-03-24,1369,2651
1912-05-05,754,2366
1908-02-25,580,1588
1907-02-25,1200,1904
1907-08-28,908,996
1907-02-25,1346,2733
1907-08-28,995,1155
1907-02-25,59,135
1907-08-28,2032,1265
1907-02-27,2590,2675
1907-01-18,44,79
1908-02-25,669,1150
1907-02-27,889,75
1908-09-02,823,1079
2004-05-03,48,3043
2004-02-20,46,4368
2003-11-17,134,1632
2004-04-07,75,4302
2003-08-20,51,5390
2004-02-12,99,3316
2003-12-04,63,2178
2004-03-01,47,8277
2004-03-04,63,2462
1982-09-27,52,1086
1982-08-19,50,1353
1982-04-15,58,885
1982-08-19,54,4564
1982-04-29,44,2081
1982-06-29,56,1195
1982-06-08,36,977
1982-03-26,63,1311
1982-04-20,102,3325
1982-07-01,62,2743
1982-08-27,60,2058
1982-02-09,67,818
1982-09-07,71,2633
1982-09-14,33,942
1982-04-06,130,2510
1982-10-13,99,1344
1982-06-24,44,700
1982-04-06,74,3498
1982-06-10,52,1621
1981-12-31,54,2209
1982-10-18,34,595
1982-04-13,37,1906
1982-09-30,47,649
1982-02-02,53,1745
1982-03-16,49,1381
1982-09-30,115,2524
1982-06-07,72,1435
1982-09-15,127,5224
1982-09-13,85,3644
1982-03-12,92,3196
1982-10-19,65,1598
1985-04-23,55,2407
1985-01-24,69,648
1985-01-30,56,394
1985-02-07,58,1552
1985-02-05,35,733
1984-10-30,54,1520
1985-01-08,44,955
1985-02-26,52,2530
1984-11-07,72,762
1984-11-01,59,1405
1985-04-02,45,1255
1985-04-04,23,1222
1983-07-05,64,4422
1984-11-29,51,3312
1984-11-21,49,758
1985-03-27,50,2542
1985-04-16,53,1753
1984-11-29,60,1003
1984-10-30,60,1268
1984-11-13,95,2317
1984-12-04,84,3161
1985-02-27,82,1325
1985-03-27,50,1213
1984-10-23,123,1749
1985-04-30,87,1440
1985-02-04,114,1210
1984-12-04,136,3028
1984-10-18,104,3326
1985-03-28,79,5407
1983-10-06,52,1233
1983-02-15,96,738
1983-10-13,40,1304
1983-09-22,106,2805
1983-10-06,50,2187
1983-11-23,51,1946
1983-11-10,56,579
1983-12-22,34,1688
1983-09-08,105,3659
1989-10-12,106,1649
1989-11-07,47,3088
1990-02-12,47,2879
1989-08-15,52,3796
1990-03-13,58,1753
1989-09-05,62,2172
1989-10-18,49,6392
1984-01-19,51,758
1983-12-27,74,2324
1983-12-01,51,1009
1984-01-05,58,2122
1984-01-05,50,917
1983-09-21,88,1559
1983-09-30,22,412
1989-08-22,50,4646
1990-04-12,50,1009
1989-10-19,89,4234
1990-02-27,52,4272
1989-12-14,52,1449
1989-12-18,69,1831
1990-03-27,87,5393
1989-12-19,44,5939
1989-11-22,57,1380
1990-03-13,51,1463
1990-03-15,52,898
1986-02-18,60,1890
1986-05-27,62,4429
1987-01-06,52,876
1987-04-08,54,1090
1986-03-25,83,3474
1986-05-08,69,3755
1986-02-13,44,2607
1986-06-24,70,675
1987-07-15,45,1869
1987-03-18,70,960
1987-10-07,65,2374
1985-05-16,49,3141
1987-11-13,59,849
1986-06-12,43,1659
1986-03-13,44,1407
1986-07-29,52,1941
1986-06-26,45,4578
1985-09-26,56,2374
1986-02-26,51,924
1986-02-06,56,1841
1986-05-08,60,2797
1987-07-16,115,3783
1987-09-15,86,2324
1988-01-06,75,1971
1987-12-15,44,1899
1986-09-30,37,492
1986-09-29,73,1679
1986-10-07,86,1298
1986-08-21,53,3529
1986-08-12,79,1592
1987-11-30,64,2105
1987-12-02,124,1435
1987-12-02,64,2757
1987-05-14,68,2512
1987-06-30,70,880
1987-08-11,47,2422
1987-07-14,42,614
1987-09-03,53,252
1988-02-02,53,2768
1990-03-14,34,2884
1990-01-23,45,3714
1989-12-05,54,1632
1989-11-07,64,3404
1990-02-15,55,4863
1990-04-03,47,1293
1989-09-07,45,1611
1990-02-13,57,2631
1989-11-09,59,3637
1989-11-01,42,3638
1990-03-06,47,1979
1990-01-25,50,1020
1990-01-04,61,2327
1990-01-16,58,2199
1990-02-14,122,2313
1990-01-02,55,3482
1983-06-23,53,3121
1983-12-27,51,2473
1983-06-23,46,629
1983-08-30,58,425
1983-08-11,46,1011
1983-11-03,52,1655
1983-11-01,83,2006
1983-02-04,54,289
1983-05-24,46,1239
1983-10-19,42,854
1983-12-06,45,2475
1990-03-01,60,1047
1990-01-25,47,2864
1990-03-15,50,1160
1989-11-02,56,3827
1984-01-13,55,2479
1983-08-30,68,904
1983-08-30,80,2230
1983-12-06,51,1715
1983-08-30,40,1593
1983-12-08,53,1620
1984-01-03,51,933
1987-02-17,151,3821
1987-04-16,44,1145
1986-12-17,67,1501
1986-08-27,56,1939
1986-03-25,80,1037
1987-02-17,50,2602
1983-06-02,38,1137
1987-01-13,50,2968
1986-03-25,48,2594
1986-12-23,53,2273
1987-01-26,48,1040
1987-02-24,45,1739
1987-05-04,42,2775
1987-01-15,51,1313
1987-02-26,48,3233
1986-10-30,52,1216
1987-07-30,54,1241
1986-05-08,60,1849
1987-07-07,87,1473
1987-12-03,59,2185
1987-03-05,49,1436
1986-12-30,55,1795
1986-11-13,55,2555
1986-12-12,94,1789
1986-11-04,112,1562
1986-06-24,93,2959
1986-07-07,34,1514
1986-07-22,89,2119
1985-12-10,70,3060
1988-02-02,153,1518
1987-04-09,69,2066
1987-04-14,73,1000
1986-11-05,58,1094
1986-12-02,155,2796
1986-12-11,112,3269
1987-05-21,103,2009
1987-08-11,57,892
1987-07-29,138,2775
1987-07-30,62,1143
1987-01-06,39,3434
1986-10-16,60,3084
1987-02-25,45,964
1987-02-26,41,2634
1987-05-07,58,2642
1987-07-02,83,4013
1990-12-13,63,2978
1986-05-19,63,5715
1996-01-17,45,3305
1996-02-05,57,1895
1996-04-17,156,6409
1996-03-19,118,4881
1995-10-31,52,1489
1995-11-15,51,1583
1995-11-06,45,8093
1995-12-11,93,4474
1996-02-08,81,2332
1996-05-21,54,2721
1996-05-22,40,1474
1996-05-29,52,3102
1996-03-28,50,5070
1996-02-01,63,3047
1996-04-04,48,1446
1995-11-08,56,2356
1995-12-11,39,3438
1996-04-03,49,1917
1996-03-12,114,6854
1996-05-09,62,4049
1995-12-06,103,4006
1979-11-02,47,905
1979-07-31,74,448
1979-10-23,46,240
1979-02-21,23,203
1979-09-20,55,1429
1979-01-11,62,1801
1979-12-31,37,1585
1979-03-27,57,929
1979-03-15,50,1225
1979-09-13,46,350
1979-06-19,47,911
1979-08-09,58,2355
1979-08-06,104,6333
1979-08-30,63,2073
1979-07-24,56,1729
1979-11-14,78,1119
1979-11-21,69,936
1979-10-24,45,1272
1979-10-30,74,2729
1979-12-17,84,352
1979-11-15,89,1294
1979-12-26,58,1196
1978-02-21,58,2210
1980-01-03,72,1812
1979-09-25,44,617
1979-10-22,37,1686
1979-03-15,59,5169
1979-06-19,50,755
1980-01-15,50,1046
1979-01-11,47,1293
1979-02-06,44,1137
1979-08-30,59,481
1979-06-26,44,2455
1979-02-13,65,1708
1979-09-21,46,2033
1979-08-16,51,1295
1978-10-31,37,548
1980-01-03,48,1600
1979-09-06,48,1799
1979-10-11,61,1572
1979-06-05,43,950
1979-05-15,46,1162
1979-11-01,51,998
1980-01-24,55,632
1979-08-23,47,339
1979-06-20,59,1123
1979-12-04,72,882
1979-05-15,68,1710
1993-06-30,67,4615
1994-09-28,54,5665
1994-11-07,54,2367
1994-08-08,66,2648
1994-08-18,42,813
1994-08-09,64,2439
1994-09-13,58,2576
1994-06-14,48,4629
1994-05-16,51,1363
1993-06-29,59,1952
1994-12-21,52,2099
1994-06-23,53,2691
1994-09-26,76,1831
1994-07-29,44,4071
1994-09-21,58,3844
1994-09-30,61,1537
1994-09-07,50,1471
1994-04-27,70,2338
1994-06-30,52,2152
1994-03-30,61,5216
1994-09-30,83,1351
1994-08-03,81,4434
1994-09-30,83,2046
1994-04-12,179,4946
1982-03-23,66,2401
1982-01-27,55,3117
1982-03-23,43,1563
1982-02-04,53,1148
1981-11-03,57,758
1982-02-25,65,2311
1982-02-02,129,5030
1981-11-25,63,898
1981-11-17,54,1295
1981-11-19,72,5490
1981-10-20,59,944
1981-10-20,56,2677
1981-11-23,40,98
1980-12-02,108,2508
1982-02-09,51,1848
1981-12-30,43,1996
1978-10-17,75,1809
1979-01-23,53,770
1978-10-03,50,2402
1978-09-12,109,3931
1978-10-23,44,434
1979-01-16,55,2033
1978-09-06,54,1651
1979-05-14,48,447
1979-03-15,57,1139
1979-01-16,47,1563
1978-11-28,38,427
1978-04-18,60,1004
1982-02-02,69,3037
1982-01-25,64,964
1981-12-22,57,1085
1982-03-25,44,1391
1982-02-23,51,1353
1981-04-02,168,4754
1982-03-15,73,3272
1981-06-30,66,667
1995-01-26,72,6330
1994-12-02,117,4421
1994-11-17,53,2513
1995-02-22,60,1539
1995-02-17,57,2557
1995-04-25,36,2034
1994-12-21,53,4086
1995-04-19,48,3812
1994-03-17,36,608
1995-02-27,53,1372
1994-12-01,47,1913
1994-12-08,61,2079
1995-04-06,51,2119
1994-12-01,48,2264
1994-12-22,51,1313
1995-01-13,120,5737
1995-01-25,44,2076
1995-02-22,52,1032
1995-01-25,112,5315
1994-12-01,168,6168
1995-04-25,58,2325
1994-12-27,80,2915
1995-01-30,56,2203
1981-10-22,74,1052
1981-09-28,43,929
1981-06-03,63,1755
1981-05-07,89,1337
1980-08-12,53,778
1981-03-19,45,4209
1981-02-11,23,190
1981-08-11,57,1554
1981-03-24,66,1939
1981-03-19,58,1752
1981-09-24,76,2116
1981-05-06,37,934
1981-05-05,58,1387
1981-05-05,53,1853
1981-04-09,41,1601
1981-09-08,50,1570
1981-08-24,51,1070
1980-07-10,48,2460
1981-04-21,72,1508
1981-06-25,127,1664
1980-03-25,83,3768
1981-08-18,80,1529
1981-08-24,100,2934
1981-09-08,43,1110
1980-07-01,118,2716
1981-08-11,50,1206
1981-05-21,59,1626
1981-04-16,124,3828
1981-08-10,65,1355
1981-03-12,53,1550
1978-12-11,48,559
1982-03-30,52,1082
1982-02-18,48,1061
1981-11-03,45,1537
1982-02-23,64,971
1981-10-27,43,527
1981-12-11,32,1017
1982-02-02,51,1687
1982-03-16,48,3160
1982-01-19,49,1790
1982-01-13,54,1921
1982-03-25,44,1992
1982-02-02,57,3160
1982-02-09,84,2245
1982-01-28,49,1812
1982-02-24,62,2341
1979-04-03,74,2531
1978-10-17,51,1141
1978-11-21,44,2247
1978-10-03,69,2242
1979-05-14,37,2040
1979-01-16,60,4550
1978-09-06,51,875
1978-09-13,68,643
1978-08-09,49,1127
1978-08-04,50,1077
1978-10-23,62,912
1978-10-17,51,749
1979-01-15,53,1133
1979-01-16,44,2109
1979-04-30,41,369
1979-04-19,48,1307
1979-03-06,105,962
1979-01-08,110,2023
1978-05-17,131,3563
2005-03-04,102,7013
2005-06-06,104,4001
2005-02-07,59,3827
2005-03-28,56,4727
2005-03-30,54,3992
2004-12-15,68,2251
2005-05-24,99,6176
2004-12-28,63,3515
2005-03-23,67,1944
2004-11-23,87,1603
2005-01-27,112,1723
2005-02-08,79,1420
2005-06-14,56,3364
2001-08-22,71,9100
2001-07-10,93,3282
2001-09-13,52,1954
2001-11-07,64,3219
2001-07-27,89,6684
2002-01-16,66,5107
2001-10-19,56,2235
2002-02-01,63,2702
2001-08-29,55,5337
2001-12-14,89,3448
2002-02-22,54,5395
2001-10-29,135,4918
2001-08-23,73,2654
2001-09-07,63,3434
2001-12-18,63,2820
2001-08-24,52,3656
2005-03-24,67,8728
2005-03-28,61,2525
2004-11-09,66,4856
2005-02-09,79,5106
2005-01-18,63,2261
2005-05-03,54,3426
2005-05-06,68,8684
2005-01-19,57,1533
2005-04-18,56,2555
2005-03-30,65,2086
2004-08-11,61,5026
2005-03-04,51,7050
2004-12-27,55,5706
2004-12-29,66,4972
2005-05-12,63,2839
2004-12-17,75,3628
2005-03-22,89,5557
2005-03-22,121,4650
2005-02-08,252,17540
2005-01-05,77,5661
2005-03-31,99,2978
2005-04-20,61,2180
2005-02-09,59,2553
2005-04-12,51,5091
2005-03-17,49,1811
2005-04-20,66,6568
2005-03-14,60,3394
2005-01-27,55,6073
2005-03-03,52,9189
2005-02-16,120,2700
2005-06-01,59,1764
2005-04-08,68,5270
2004-12-22,54,1868
2005-03-10,61,1558
2005-02-03,63,1888
2005-04-01,60,4177
2005-03-29,117,9586
2005-03-07,152,4560
2005-04-01,102,5251
2005-03-30,93,1816
2001-03-20,55,2754
2001-06-28,63,5544
2001-06-29,84,4685
2001-03-22,68,3454
2001-04-12,51,1638
2001-04-02,133,5843
2001-06-21,84,3682
2001-06-29,63,2919
2001-06-21,57,1858
2001-09-10,55,2016
2001-05-24,62,3910
2001-07-27,53,3006
2001-03-01,51,3455
2001-08-03,54,3859
2001-03-26,75,8864
2001-06-22,59,2606
2001-04-11,51,2223
2001-03-26,64,7338
2001-04-16,58,2095
2001-07-23,64,6510
2001-04-20,52,6473
2001-06-26,56,4477
2001-08-22,55,3893
2004-05-13,95,4465
2004-04-30,69,9678
2004-05-27,93,7417
2004-05-19,128,4001
2004-06-22,56,3323
2004-11-05,100,1563
2004-12-03,64,4111
2004-08-27,99,3829
2004-04-21,117,3913
2004-06-03,45,2032
2004-09-21,63,6425
2004-07-22,57,2380
2004-09-03,81,2831
2004-07-13,44,5171
2004-11-09,63,3343
2004-07-01,71,7430
2004-06-25,62,1995
1980-04-10,62,4658
1980-08-26,65,4513
1980-06-18,56,1005
1980-04-16,42,552
1980-05-26,58,2120
1980-05-05,47,1693
1980-06-23,37,619
1980-10-17,43,1305
1980-07-01,62,845
1980-09-10,44,996
1980-06-24,47,1671
1980-03-03,41,1979
1980-07-01,58,1976
1979-11-15,114,2245
1980-08-05,77,1774
1980-07-17,56,1281
1980-07-10,60,201
1980-05-15,53,1298
1980-01-22,52,943
1980-07-22,54,1786
1980-03-19,43,1530
1980-09-02,47,1086
1979-11-27,51,4347
1980-01-29,68,1538
1980-06-17,65,388
1980-01-29,62,2220
1979-04-12,70,2302
1980-02-07,45,670
1980-03-06,38,1067
1980-03-18,122,4726
1980-08-04,63,1064
1980-10-08,60,1148
1980-02-27,56,1629
1980-03-07,67,1518
1980-03-06,80,1729
1980-02-18,90,892
1980-12-08,57,2643
1980-09-30,89,2127
1981-02-20,48,671
1981-02-24,56,913
1980-06-24,58,1993
1980-10-23,63,558
1981-02-23,47,2620
1980-12-30,51,1177
1980-12-08,51,2803
1980-12-11,47,974
1980-08-14,42,688
1980-10-23,49,1646
1980-07-31,43,1702
1981-01-27,81,1022
1980-10-16,61,2167
1980-07-01,47,1509
1981-01-06,56,3596
1980-11-06,53,1024
1980-07-15,91,2316
1980-10-20,36,1110
1981-01-15,55,2340
1981-01-19,38,1519
1980-08-12,55,1426
1980-10-23,129,2961
1980-12-08,68,1110
1980-11-26,77,1062
1980-11-06,101,1307
1981-02-05,48,107
1981-02-23,60,1175
1981-01-27,64,1299
1980-04-29,69,2473
1980-08-11,59,814
1981-02-24,66,1902
1980-08-19,75,817
1980-03-04,61,2874
1977-12-30,24,79
1977-11-07,74,1335
1978-01-31,59,3155
1977-10-25,44,421
1978-05-03,53,943
1978-01-31,51,2132
1978-01-10,44,793
1978-03-07,61,4157
1978-06-27,44,1774
1978-06-09,42,702
1977-08-16,51,1641
1978-06-26,58,996
1978-02-07,55,3835
1977-08-09,56,1025
1977-10-25,54,1080
1977-12-06,50,1224
1978-03-27,70,1582
1978-06-06,87,1909
1978-04-25,62,4708
1978-03-28,55,2686
1978-05-23,58,2247
1977-09-13,45,2493
1978-01-24,45,1038
1977-12-13,62,1286
1977-11-01,63,1947
1977-10-24,41,402
1977-10-26,64,356
1977-12-21,69,815
1977-09-09,64,5169
1978-01-31,110,3212
1977-12-20,101,2113
1978-03-28,44,716
1978-04-06,75,2496
1978-05-10,46,1007
1978-05-05,59,489
1978-07-11,66,973
1978-07-07,53,1440
1978-01-27,190,817
1977-11-23,41,813
1978-03-23,125,1940
1977-12-07,91,2343
1977-10-20,49,2618
1978-03-30,76,1449
1977-12-06,71,313
1990-10-10,49,1510
1990-03-29,57,2441
1990-09-13,58,1647
1990-08-14,55,2263
1990-04-26,48,3362
1990-06-28,43,2639
1990-04-26,49,3252
1990-05-03,58,4973
1990-07-16,101,1632
1990-08-23,49,1798
1990-09-06,55,600
1990-10-29,81,2958
1990-06-18,48,3269
1990-08-29,53,1809
1990-03-06,54,2443
1990-04-17,56,3239
1990-05-17,42,2509
1990-06-19,88,2496
1990-03-27,85,2805
1990-08-08,147,8510
1990-04-19,89,4854
1990-03-13,103,968
1990-05-15,57,2017
1990-06-18,84,2079
1991-11-21,45,5015
1991-11-12,50,1361
1992-01-31,57,2413
1991-09-24,76,3086
1992-02-10,51,1347
1992-04-21,59,2891
1992-03-18,50,2787
1991-12-24,48,7040
1991-07-02,51,6456
1991-12-23,46,2114
1991-12-27,56,1643
1992-06-01,56,3202
1992-04-09,54,1758
1992-02-20,63,1870
1991-09-10,103,2863
1992-05-18,87,8226
1992-01-07,93,5000
1992-05-15,102,1504
1991-06-27,60,4057
1991-11-07,40,5172
1991-10-28,52,1952
1991-06-20,46,990
1992-03-19,47,3422
1991-12-09,51,5189
1991-11-26,99,4015
1992-05-21,42,1616
1992-02-27,57,10482
1991-10-28,87,1689
1992-01-14,46,2189
1981-04-23,48,1181
1981-09-29,48,2156
1981-09-24,57,1168
1981-08-13,86,1430
1981-06-09,62,2456
1981-03-12,47,1440
1981-06-29,49,487
1981-07-02,46,861
1981-06-09,44,1398
1981-09-30,49,1979
1981-03-31,58,2310
1981-04-14,59,1605
1981-08-25,65,1722
1981-06-09,47,2530
1981-10-08,23,86
1981-02-25,51,1101
1981-01-20,48,1724
1981-03-12,56,1458
1981-07-30,66,993
1981-08-11,46,2587
1981-04-09,57,1672
1981-05-19,50,661
1981-05-15,64,1478
1980-11-26,55,2733
1981-05-15,121,3860
1981-06-30,107,2673
1981-10-19,44,3294
1981-02-12,189,4899
1981-08-20,50,1120
1981-01-29,54,1158
1981-04-14,117,3329
1980-11-06,82,3194
1981-09-25,196,8962
1982-11-19,65,1245
1983-02-10,48,1570
1983-01-11,51,1641
1983-03-22,74,1032
1983-02-03,65,883
1983-05-12,57,1478
1982-10-14,45,642
1982-12-20,65,1066
1982-09-29,76,936
1982-11-30,68,1607
1982-11-09,43,3805
1982-12-09,57,2570
1983-02-03,42,1964
1982-11-01,51,1531
1982-11-30,50,792
1983-03-15,52,2588
1983-03-31,54,986
1981-09-29,70,4659
1983-02-22,63,1895
1983-03-30,48,530
1982-12-02,49,3485
1982-11-02,60,980
1983-01-20,69,1822
1982-11-09,45,942
1983-05-19,57,2330
1982-04-20,80,808
1982-11-22,82,2380
1983-01-31,111,3420
1982-12-22,62,1003
1982-10-28,61,816
1984-01-13,53,1702
1984-02-07,55,1882
1984-07-28,69,1125
1983-08-11,52,2104
1984-06-28,44,1226
1984-04-17,60,838
1984-02-14,47,2045
1984-03-29,55,3936
1983-09-01,41,1133
1984-05-29,42,703
1984-05-30,50,917
1984-02-28,50,1242
1984-07-05,55,1701
1984-01-26,62,1616
1983-12-06,60,1019
1983-09-19,23,509
1984-08-07,43,2357
1984-09-13,56,1009
1984-09-25,57,4661
1984-06-05,49,2831
1984-07-10,51,2226
1984-04-10,59,1296
1984-03-01,67,536
1984-04-05,78,1655
1984-04-10,53,2361
1984-05-30,46,1652
1984-06-04,51,1674
1984-05-03,91,2489
1984-06-12,41,3623
1984-06-25,104,3146
1984-03-01,87,3116
1984-07-26,50,4052
1984-08-06,73,3618
1984-09-18,49,987
1984-06-19,158,2779
1984-07-23,75,2275
1991-09-25,41,6212
1991-04-16,114,2840
1991-03-28,103,1585
1991-05-07,93,3631
1991-08-19,80,2473
1991-09-04,80,2627
1991-09-05,101,832
1991-05-23,66,4372
1991-08-15,96,2621
1991-08-22,45,2012
1991-07-25,48,4753
1991-07-30,46,1398
1991-09-25,47,1583
1991-03-21,59,4678
1991-09-24,88,9952
1991-09-20,110,6774
1991-06-06,64,4138
1991-04-11,51,1096
1991-03-07,46,2261
1991-04-08,51,836
1991-05-23,51,642
1991-05-30,50,469
1991-03-26,65,3946
1991-05-28,65,3610
1991-03-26,78,1634
1991-06-20,56,2311
1991-04-16,57,957
1991-07-30,50,1534
1991-06-11,48,3683
1991-06-26,78,4101
1991-05-21,55,1850
1991-05-20,51,2291
1989-11-02,62,3756
1990-04-12,104,2315
1990-01-11,48,1648
1989-11-30,52,3841
1989-08-31,48,1154
1990-03-07,50,4088
1989-12-20,50,5171
1989-11-21,52,2512
1990-01-04,24,1585
1990-02-22,63,2940
1989-08-17,60,1813
1989-09-26,57,4729
1990-05-08,52,1092
1989-10-12,66,1172
1989-12-12,58,1647
1990-02-26,74,3538
1990-02-19,198,5341
1989-12-28,102,3354
1984-01-13,47,3667
1983-09-01,56,1135
1983-06-10,34,1331
1983-06-02,58,3193
1983-06-24,42,2084
1983-11-30,33,1630
1983-09-19,52,1398
1983-10-06,58,2657
1983-12-20,55,1215
1983-08-30,46,3271
1984-01-24,61,5063
1983-12-20,49,1521
1983-09-13,52,983
1983-10-25,63,1586
1983-05-10,57,4630
1983-06-02,69,2495
1983-05-05,47,4659
1983-06-24,55,1774
1983-09-13,96,1761
1984-01-10,52,2707
1994-11-02,113,3755
1994-11-23,54,3256
1995-01-19,52,1418
1995-04-20,47,2555
1994-12-02,52,1953
1995-01-31,59,3705
1994-11-03,58,2524
1995-03-23,52,1963
1995-02-09,53,3610
1994-09-19,55,2251
1994-11-14,42,2280
1994-12-02,118,5604
1995-02-10,51,1719
1994-12-02,70,2332
1994-11-30,65,5505
1995-03-14,62,7220
1995-04-18,49,2779
1995-04-20,50,1952
1995-04-20,59,2807
1995-02-24,77,5424
1995-04-04,41,1665
1995-02-14,52,3207
1994-12-14,143,8945
1995-01-18,89,3694
1995-03-13,61,2145
1995-02-10,50,1407
1995-05-01,60,2219
1981-11-03,46,1846
1982-04-01,69,3494
1981-12-18,52,545
1981-12-10,53,1523
1981-11-19,45,3296
1982-01-12,44,2723
1982-02-09,51,1111
1981-10-15,48,1669
1981-11-19,73,2258
1981-12-01,48,1014
1982-04-06,45,1724
1982-01-05,63,1089
1982-01-19,50,780
1982-03-12,52,1005
1981-11-24,50,4354
1982-01-11,58,885
1981-12-31,61,4229
1978-10-31,53,1278
1979-02-27,52,821
1981-12-18,98,2674
1982-01-19,58,1316
1978-07-26,81,1110
1979-04-03,76,3353
1981-05-05,62,3021
1982-01-27,56,1173
1982-02-22,105,327
1979-02-20,44,604
1982-02-04,66,2282
1982-01-19,93,4229
1981-12-09,53,1510
1982-02-17,78,1367
1978-10-31,68,4901
1979-03-08,54,3818
1979-01-24,51,878
1978-11-09,39,653
1978-10-24,63,565
1978-08-29,47,1242
1978-08-15,43,711
1978-03-14,82,1156
1978-09-05,71,1263
1978-07-11,59,1441
1978-10-27,41,925
1978-10-24,70,870
1978-11-07,56,651
1978-12-21,59,2595
1979-02-06,54,2239
1979-04-30,51,725
1979-05-18,44,2008
1979-01-18,82,2143
1978-11-22,93,313
1978-10-24,87,1579
1985-07-18,71,2346
1985-11-01,56,2007
1985-12-17,61,768
1985-06-25,78,1384
1985-06-11,57,1747
1986-01-07,46,5085
1985-11-21,41,288
1985-12-03,58,3844
1985-08-06,52,1166
1985-09-25,59,672
1986-01-14,42,1614
1985-08-29,34,3118
1985-10-17,56,2147
1985-10-15,155,4235
1986-02-19,41,1730
1985-06-04,48,2367
1985-05-08,59,2742
1985-07-18,47,1550
1985-11-12,48,3952
1986-01-21,51,2351
1984-12-13,68,2611
1985-08-29,56,3552
1985-11-12,60,1500
1985-08-13,49,743
1985-07-11,54,1130
