date,num_headnotes,num_opinions,year
1898-05-14,832,1865,1898
1996-07-08,71,3177,1996
1996-06-10,42,1124,1996
1996-07-08,37,3897,1996
1996-09-16,42,1041,1996
1996-06-17,26,324,1996
1996-07-15,51,1438,1996
1996-06-24,28,99,1996
1996-06-10,34,301,1996
1996-06-17,46,379,1996
1996-06-24,47,2322,1996
1996-07-01,44,2351,1996
1996-05-31,20,471,1996
1996-06-10,52,362,1996
1996-07-15,47,953,1996
1996-09-09,27,94,1996
1996-09-16,49,3726,1996
2000-10-05,39,1542,2000
2000-10-06,24,391,2000
2000-11-16,47,128,2000
2000-10-05,55,1791,2000
2000-09-14,34,195,2000
2000-11-16,47,1009,2000
2000-09-14,28,196,2000
2000-11-09,33,1593,2000
2000-10-12,70,2768,2000
2000-09-22,60,133,2000
2000-11-16,58,2720,2000
2000-10-05,39,2469,2000
2000-09-14,44,3621,2000
2000-11-02,41,1087,2000
2000-11-06,63,945,2000
2000-09-14,40,2837,2000
2000-09-22,107,296,2000
2000-10-24,96,5012,2000
2000-09-22,71,2255,2000
2000-10-26,100,5025,2000
2000-11-16,60,357,2000
2000-11-16,55,3979,2000
2000-01-13,43,3366,2000
2000-03-16,34,263,2000
2000-02-17,42,3566,2000
2000-02-17,35,594,2000
2000-03-09,168,1643,2000
2000-03-30,47,1178,2000
2000-03-16,41,505,2000
2000-01-20,50,2142,2000
2000-02-17,33,1503,2000
2000-02-10,45,1032,2000
2000-02-03,21,5328,2000
2000-02-03,44,1571,2000
2000-01-27,69,1687,2000
2000-01-20,46,12503,2000
2000-03-23,27,142,2000
2000-01-20,32,538,2000
2000-03-23,35,1697,2000
2000-02-17,55,1039,2000
2000-02-03,36,1452,2000
2000-01-06,70,2748,2000
2000-01-27,36,590,2000
2000-03-16,45,1434,2000
2000-05-18,38,1745,2000
2000-05-18,26,121,2000
2000-05-25,45,1017,2000
2000-06-01,41,1925,2000
2000-06-08,56,2886,2000
2000-07-13,31,105,2000
2000-07-07,71,2740,2000
2000-05-25,28,107,2000
2000-05-18,49,2794,2000
2000-05-04,48,158,2000
2000-06-01,51,96,2000
2000-06-29,68,1923,2000
2000-05-04,28,274,2000
2000-06-01,136,4412,2000
2000-06-22,46,1094,2000
2000-05-25,40,762,2000
2000-05-11,51,4014,2000
1999-05-06,43,1381,1999
1999-04-22,42,218,1999
1999-04-15,74,1350,1999
1999-05-27,82,3663,1999
1999-03-25,39,2718,1999
1999-04-15,43,3455,1999
1999-03-18,67,3205,1999
1999-04-08,66,769,1999
1999-03-18,76,2683,1999
1999-03-18,55,4176,1999
1999-05-13,65,1717,1999
1999-05-27,37,1018,1999
1999-04-29,33,1030,1999
1999-05-27,34,2627,1999
1999-04-28,28,108,1999
1999-05-06,43,4473,1999
1999-03-25,51,1942,1999
1999-03-18,77,2288,1999
1999-04-08,37,2326,1999
1999-04-15,46,2493,1999
1999-03-25,71,2771,1999
1998-12-10,47,2421,1998
1998-12-21,65,1947,1998
1998-11-12,64,237,1998
1998-11-19,115,80,1998
1998-11-19,26,495,1998
1998-12-10,39,264,1998
1998-12-10,39,1595,1998
1998-12-10,27,652,1998
1998-11-19,42,1214,1998
1998-11-12,38,2126,1998
1998-12-21,45,2070,1998
1998-11-19,46,831,1998
1998-12-03,68,549,1998
1998-12-03,37,2965,1998
1999-11-22,65,463,1999
1999-11-18,43,2969,1999
1999-12-02,39,3513,1999
1999-11-18,28,690,1999
1999-12-02,43,1257,1999
1999-11-11,45,1585,1999
1999-11-04,39,1258,1999
1999-12-16,40,1979,1999
1999-12-02,49,1363,1999
1999-12-09,32,3537,1999
1999-10-21,29,1267,1999
1999-10-21,45,1459,1999
1999-12-16,46,1102,1999
1999-10-28,48,2505,1999
1999-12-16,37,1772,1999
1999-12-09,138,1293,1999
1999-12-02,39,4283,1999
2000-03-30,27,224,2000
2000-01-13,92,1300,2000
2000-01-20,32,98,2000
2000-02-03,52,1318,2000
2000-02-03,39,795,2000
2000-02-10,52,2596,2000
2000-02-24,34,223,2000
2000-03-02,39,4100,2000
2000-03-16,25,206,2000
2000-01-13,37,991,2000
2000-01-13,32,191,2000
2000-01-27,52,1501,2000
2000-03-09,31,96,2000
2000-02-10,36,1647,2000
2000-01-27,46,934,2000
2000-02-17,39,1601,2000
2000-02-03,40,892,2000
2000-03-23,39,2472,2000
2000-03-09,43,1320,2000
2000-01-27,26,476,2000
2000-01-20,47,395,2000
2000-01-13,51,3476,2000
2000-01-13,35,2289,2000
2000-03-09,26,1496,2000
2000-03-16,46,1611,2000
1997-07-14,50,3231,1997
1997-06-16,91,2236,1997
1997-06-23,48,1493,1997
1997-09-25,46,852,1997
1997-09-25,28,99,1997
1997-06-23,48,1583,1997
1997-09-18,38,2913,1997
1997-06-09,37,3701,1997
1997-06-30,45,1381,1997
1997-09-25,44,930,1997
1997-09-18,26,106,1997
1997-09-11,26,91,1997
1997-06-30,43,612,1997
1997-09-11,43,248,1997
1997-06-23,83,5733,1997
1999-12-16,34,1934,1999
1999-10-21,26,2094,1999
2000-09-14,35,201,2000
2000-10-26,38,3472,2000
2000-09-07,27,96,2000
2000-09-28,55,2436,2000
2000-11-02,66,2909,2000
2000-09-14,28,97,2000
2000-09-14,43,2830,2000
2000-10-18,59,2373,2000
2000-11-16,25,386,2000
2000-09-07,28,97,2000
2000-11-09,27,114,2000
2000-11-16,51,350,2000
2000-10-10,57,375,2000
2000-09-07,28,97,2000
2000-09-22,67,311,2000
2000-09-14,76,3010,2000
2000-11-16,89,2574,2000
2000-09-07,33,98,2000
2000-10-12,151,6565,2000
2000-10-12,57,306,2000
2000-11-09,127,2988,2000
2000-10-20,206,5735,2000
1998-01-21,27,409,1998
1998-01-29,48,1941,1998
1998-02-05,39,764,1998
1998-01-15,51,1134,1998
1998-02-12,82,2751,1998
1998-02-05,45,1995,1998
1998-02-12,37,1733,1998
1998-01-22,36,2477,1998
1998-01-15,48,985,1998
1998-01-15,25,535,1998
1998-01-29,36,7234,1998
1998-01-08,26,176,1998
1998-02-12,44,1343,1998
1998-03-19,26,197,1998
1998-02-25,39,1311,1998
2000-05-18,75,2102,2000
2000-05-25,42,12590,2000
2000-06-01,47,4210,2000
2000-06-22,38,970,2000
2000-05-04,43,2240,2000
2000-05-04,47,1559,2000
2000-06-15,77,3316,2000
2000-07-07,84,4895,2000
2000-04-20,63,1789,2000
2000-04-20,54,2771,2000
2000-04-27,35,193,2000
2000-04-13,49,4347,2000
2000-04-20,65,6082,2000
2000-07-07,64,2741,2000
2000-07-07,66,1693,2000
2000-06-15,31,581,2000
2000-04-27,49,3272,2000
2000-07-07,48,3574,2000
2000-06-22,59,1086,2000
2000-06-29,90,5001,2000
2000-06-01,72,3502,2000
2000-07-07,127,1475,2000
2000-06-06,90,201,2000
2000-06-22,55,3492,2000
2000-04-27,46,1130,2000
2000-04-13,40,2320,2000
2000-04-20,41,2895,2000
2000-06-08,77,2195,2000
2000-06-22,74,2638,2000
2000-06-22,124,13349,2000
2000-06-29,31,157,2000
2000-04-20,41,1789,2000
2000-05-25,46,1478,2000
2000-04-20,28,197,2000
2000-05-04,47,2085,2000
2000-05-18,40,645,2000
2000-06-22,34,387,2000
2000-06-15,38,495,2000
2000-06-15,44,2091,2000
2000-06-08,57,2375,2000
2000-05-18,58,1439,2000
2000-06-01,49,2044,2000
2000-07-07,48,2045,2000
2000-06-08,47,2109,2000
2000-04-27,26,225,2000
2000-05-25,43,2516,2000
2000-05-04,66,457,2000
2000-07-07,41,701,2000
2000-06-29,64,2538,2000
2000-04-27,79,2210,2000
2000-07-07,46,1409,2000
2000-06-01,46,2633,2000
1998-04-09,67,1418,1998
1998-04-09,122,4048,1998
1998-03-19,53,1263,1998
1998-02-26,39,3035,1998
1998-03-19,38,121,1998
1998-04-16,47,870,1998
1998-04-23,56,380,1998
1998-03-26,56,1544,1998
1998-02-26,35,2285,1998
1998-03-19,130,4199,1998
1998-03-19,29,1077,1998
1998-04-09,67,4638,1998
1998-04-09,28,373,1998
1998-03-12,47,325,1998
1999-05-20,37,1719,1999
1999-05-20,43,1545,1999
1999-05-20,54,554,1999
1999-03-18,42,1228,1999
1999-04-15,37,1377,1999
1999-04-08,56,1745,1999
1999-05-06,45,4464,1999
1999-05-27,22,389,1999
1999-04-08,53,2080,1999
1999-05-27,26,120,1999
1999-05-27,28,391,1999
1999-04-08,68,2989,1999
1999-03-18,39,2903,1999
1999-04-08,61,359,1999
1999-04-15,65,3920,1999
1997-10-09,43,2103,1997
1997-10-30,42,2444,1997
1997-11-13,70,6838,1997
1997-12-18,26,328,1997
1997-11-06,42,2214,1997
1997-10-09,45,2095,1997
1997-12-18,45,2091,1997
1997-12-18,53,1884,1997
1997-11-20,35,1304,1997
1997-12-18,43,1374,1997
1997-10-09,40,3038,1997
1997-10-16,47,1233,1997
1997-12-11,36,806,1997
1997-12-11,27,150,1997
1997-10-02,29,168,1997
1997-10-02,42,564,1997
1997-10-16,46,1132,1997
1997-12-18,54,3092,1997
1997-10-16,41,3328,1997
1997-10-02,38,1504,1997
1997-12-04,27,108,1997
1997-10-16,53,978,1997
1997-12-18,69,280,1997
1856-01-01,99,1129,1856
1856-01-01,67,275,1856
1856-01-01,180,855,1856
1856-01-01,417,13432,1856
1856-01-01,745,2864,1856
1856-01-01,93,374,1856
1856-01-01,210,1691,1856
1856-01-01,60,172,1856
1856-01-01,110,828,1856
1856-01-01,7,71,1856
1832-07-01,28,416,1832
1998-05-28,26,162,1998
1998-06-04,81,1250,1998
1998-05-07,40,1848,1998
1998-06-04,72,1984,1998
1998-06-11,39,225,1998
1998-06-11,36,1223,1998
1998-06-04,27,155,1998
1998-05-07,28,85,1998
1998-06-11,49,1276,1998
1998-06-25,28,540,1998
1998-04-30,48,1796,1998
1998-04-30,268,11319,1998
1998-04-30,90,3890,1998
1998-05-07,86,4187,1998
1998-05-28,48,2792,1998
1998-06-11,39,2931,1998
1998-06-04,41,1763,1998
1998-06-18,68,1314,1998
1998-06-25,48,1688,1998
1998-06-25,45,1008,1998
1998-05-21,28,115,1998
1998-04-30,26,201,1998
1998-06-18,44,3316,1998
1998-06-10,44,2527,1998
1998-05-14,69,855,1998
1998-06-18,46,1124,1998
1998-05-28,28,2219,1998
1998-06-18,42,1391,1998
1998-06-04,85,704,1998
1998-09-17,54,1246,1998
1998-07-09,50,2745,1998
1998-10-08,43,419,1998
1998-07-09,51,1258,1998
1998-09-11,70,139,1998
1998-07-09,74,2159,1998
1998-09-17,43,4492,1998
1998-09-11,82,1079,1998
1998-09-17,27,219,1998
1998-09-17,45,944,1998
1998-10-08,46,4801,1998
1998-10-15,38,823,1998
1998-10-08,41,500,1998
1998-10-08,50,2085,1998
1998-09-10,27,328,1998
1998-07-16,37,284,1998
1998-10-29,34,1608,1998
1998-10-22,43,2028,1998
1998-09-17,41,6593,1998
1998-09-10,27,97,1998
1998-10-01,41,4102,1998
1998-10-01,55,1971,1998
1998-10-29,43,987,1998
1998-10-30,68,967,1998
1998-07-09,51,1975,1998
1998-10-07,39,1252,1998
1998-09-24,26,311,1998
1998-10-08,39,1520,1998
1999-12-02,42,2111,1999
1999-12-02,49,1853,1999
1999-12-02,75,8120,1999
1999-10-21,27,98,1999
1999-10-21,27,164,1999
1999-12-16,38,491,1999
1999-11-04,35,591,1999
1999-12-02,36,2610,1999
1898-10-08,511,1390,1898
1898-02-05,292,509,1898
1898-03-19,287,1112,1898
1898-10-01,684,240,1898
1898-05-28,531,1267,1898
1898-10-22,2349,828,1898
1898-10-08,733,522,1898
1898-02-26,219,578,1898
1898-03-12,292,1476,1898
1898-01-29,1024,755,1898
1898-04-23,683,649,1898
1898-06-18,796,847,1898
1898-03-26,955,2078,1898
1898-10-01,858,462,1898
1898-06-04,372,1246,1898
1898-01-29,864,323,1898
1898-03-19,865,336,1898
1898-10-15,485,835,1898
1898-02-19,830,1006,1898
1898-03-26,527,163,1898
1898-04-16,326,1350,1898
1898-07-09,360,2785,1898
1898-02-26,577,460,1898
1997-04-07,32,355,1997
1997-04-07,38,197,1997
1997-04-28,29,202,1997
1997-04-29,44,2053,1997
1997-04-14,25,98,1997
1997-06-02,26,409,1997
1997-04-07,36,219,1997
1997-05-27,50,952,1997
1997-05-27,30,424,1997
1997-04-14,42,242,1997
1997-04-21,39,1122,1997
1997-05-19,65,2629,1997
1997-05-12,32,2398,1997
1997-05-12,43,2218,1997
1997-04-07,42,1254,1997
1997-04-07,42,1325,1997
1997-05-27,47,1035,1997
1997-04-14,27,164,1997
1997-05-19,34,1199,1997
1997-04-28,38,702,1997
1997-05-27,63,3765,1997
1997-06-02,54,2590,1997
1997-05-05,52,682,1997
1997-04-28,43,2865,1997
1997-04-28,92,1264,1997
1997-05-19,20,108,1997
1997-06-02,35,600,1997
1999-01-28,43,1247,1999
1999-01-28,50,2540,1999
1999-02-11,46,377,1999
1999-01-28,40,1501,1999
1999-03-04,58,3497,1999
1999-02-18,38,2731,1999
1999-03-04,47,899,1999
1999-03-04,35,992,1999
1999-01-28,46,1664,1999
1999-01-28,25,479,1999
1999-03-04,64,2565,1999
1999-03-11,31,3412,1999
1999-02-04,56,3062,1999
1999-01-28,69,2777,1999
1999-03-11,40,2594,1999
1999-01-28,46,2444,1999
1999-02-18,27,3305,1999
1999-01-21,47,800,1999
1999-02-18,27,96,1999
1999-01-21,54,1874,1999
1997-04-07,37,2793,1997
1997-04-28,95,2595,1997
1997-05-12,28,179,1997
1997-06-02,39,1045,1997
1997-04-21,121,2127,1997
1997-05-05,47,1613,1997
1997-05-27,79,1576,1997
1997-04-07,44,2414,1997
1997-05-19,62,4298,1997
1997-04-28,40,1115,1997
1997-04-07,47,1725,1997
1997-04-29,28,127,1997
1997-04-07,37,859,1997
1997-05-19,44,912,1997
1997-06-02,36,1874,1997
1997-05-27,42,1740,1997
1997-04-14,29,94,1997
1997-04-07,27,102,1997
1997-05-12,45,1692,1997
1997-04-21,116,2802,1997
1997-04-28,60,1896,1997
1997-05-12,37,1622,1997
1898-06-11,374,1418,1898
1997-10-02,43,2432,1997
1997-10-30,53,1485,1997
1997-11-13,27,177,1997
1997-11-13,43,1410,1997
1997-11-20,38,439,1997
1997-12-11,25,385,1997
1997-12-18,38,515,1997
1997-12-18,36,228,1997
1997-11-06,57,1912,1997
1997-10-16,38,2703,1997
1997-10-09,42,2627,1997
1997-12-04,46,449,1997
1997-11-06,39,1727,1997
1997-12-04,69,3980,1997
1997-10-16,28,98,1997
1997-10-30,60,2614,1997
1997-12-18,38,995,1997
1997-11-20,25,124,1997
1997-12-11,38,492,1997
1997-10-30,30,100,1997
1997-12-04,39,1412,1997
1997-10-02,50,1271,1997
1997-10-23,39,1095,1997
1997-10-09,21,133,1997
1997-10-09,104,5168,1997
1997-12-04,38,631,1997
1997-10-02,43,1327,1997
1998-05-07,36,1475,1998
1998-06-04,40,3811,1998
1998-05-14,37,2038,1998
1998-05-28,38,981,1998
1998-05-07,37,2831,1998
1998-05-28,51,2886,1998
1998-06-11,47,2400,1998
1998-06-25,159,3126,1998
1998-04-30,41,2491,1998
1998-04-30,40,3332,1998
1998-05-14,38,202,1998
1998-06-11,40,7372,1998
1998-05-14,43,1438,1998
1998-06-11,47,2202,1998
1998-04-30,35,809,1998
1998-04-30,42,1029,1998
1998-05-21,51,3052,1998
1996-06-03,25,136,1996
1996-07-01,44,692,1996
1996-09-16,26,82,1996
1996-07-15,27,110,1996
1996-06-10,37,2272,1996
1996-07-15,53,1590,1996
1996-06-03,34,1668,1996
1996-07-08,49,1769,1996
1996-06-03,28,124,1996
1996-09-16,38,2334,1996
1996-09-09,38,2678,1996
1996-06-24,33,107,1996
1996-09-16,37,2724,1996
1996-09-09,39,3110,1996
1996-09-09,36,632,1996
1996-09-09,66,282,1996
1996-06-17,45,2203,1996
1996-07-01,46,568,1996
1996-06-24,38,1466,1996
1996-09-09,26,105,1996
1996-06-03,28,263,1996
1996-09-16,46,2822,1996
1996-06-17,43,2528,1996
1996-10-28,42,1892,1996
1996-06-10,28,111,1996
1996-07-15,27,129,1996
1999-07-08,42,2884,1999
1999-07-01,28,545,1999
1999-07-15,70,1067,1999
1999-09-23,29,191,1999
1999-10-07,55,1982,1999
1999-07-22,27,203,1999
1999-09-30,18,646,1999
1999-06-10,28,268,1999
1999-09-09,27,103,1999
1999-06-10,64,2364,1999
1999-06-24,16,2029,1999
1999-06-17,39,1492,1999
1999-06-10,44,3345,1999
1999-06-25,18,189,1999
1999-10-14,28,107,1999
1999-06-17,17,119,1999
1999-06-24,16,71,1999
1999-10-07,43,2293,1999
1999-07-08,48,1384,1999
1999-06-24,17,157,1999
1999-09-09,27,96,1999
1999-06-24,23,835,1999
1999-09-23,46,657,1999
1999-06-10,62,915,1999
1999-09-30,40,1861,1999
1999-07-08,31,1835,1999
1999-09-23,70,2439,1999
1999-09-30,53,3148,1999
1999-10-14,206,2316,1999
1999-09-30,18,802,1999
1999-07-15,17,63,1999
1998-11-05,49,850,1998
1998-11-12,95,4188,1998
1998-11-19,41,4038,1998
1998-12-10,34,1866,1998
1998-12-21,52,103,1998
1998-12-17,39,1327,1998
1998-11-05,74,9663,1998
1998-12-03,33,1374,1998
1998-12-17,28,598,1998
1998-11-12,39,1334,1998
1996-09-23,40,3249,1996
1996-10-07,65,2831,1996
1996-12-13,34,26,1996
1996-09-23,39,1408,1996
1996-09-23,42,1778,1996
1996-09-23,36,307,1996
1996-09-23,37,1636,1996
1996-09-23,77,407,1996
1996-10-07,37,1449,1996
1996-12-23,72,24056,1996
1996-09-30,41,1723,1996
1996-09-30,36,250,1996
1996-10-14,56,840,1996
1996-10-21,123,3840,1996
1996-10-21,94,5761,1996
1996-10-28,53,1936,1996
1996-11-11,45,211,1996
1996-11-25,85,3915,1996
1996-12-23,30,1159,1996
1996-11-04,31,1423,1996
1996-11-18,46,1962,1996
1996-12-23,42,2515,1996
1996-10-14,42,1011,1996
1996-12-16,32,189,1996
1996-10-21,80,1754,1996
1996-12-09,26,115,1996
1996-09-23,39,1499,1996
1996-10-07,25,179,1996
1996-12-23,23,155,1996
1996-09-23,49,999,1996
1996-12-09,33,1236,1996
1996-11-25,94,1852,1996
1996-09-30,111,3222,1996
1996-11-25,35,1873,1996
1996-12-23,25,223,1996
1996-11-18,43,1810,1996
1996-12-16,46,1242,1996
1996-12-16,38,2760,1996
1999-01-14,38,905,1999
1999-01-28,38,1976,1999
1999-01-14,41,3718,1999
1999-01-07,29,97,1999
1999-01-14,39,4098,1999
1999-01-07,29,346,1999
1999-02-18,53,3048,1999
1999-01-07,41,1633,1999
1999-02-18,27,189,1999
1999-01-28,42,1280,1999
1999-01-21,42,1576,1999
1999-03-04,50,2685,1999
1999-01-07,45,2436,1999
1999-01-21,70,1704,1999
1999-02-18,34,716,1999
1898-05-28,1020,1868,1898
1898-11-05,579,1804,1898
1898-10-15,960,1728,1898
1898-04-02,650,2007,1898
1898-06-25,282,990,1898
1897-11-13,1613,1225,1897
1898-01-29,658,1462,1898
1898-11-12,445,743,1898
1898-02-05,1368,2720,1898
1898-07-09,638,848,1898
1898-07-09,481,4059,1898
1898-03-12,440,689,1898
1898-03-12,398,1045,1898
1898-02-26,536,561,1898
1898-06-25,567,1375,1898
1898-05-14,657,1561,1898
1898-10-01,734,703,1898
1898-10-15,1818,1987,1898
1898-05-14,1035,580,1898
1827-04-01,28,245,1827
1898-05-07,931,2379,1898
1898-04-16,584,587,1898
1898-04-23,605,2122,1898
1898-03-05,786,1153,1898
1898-05-07,298,1586,1898
1898-05-14,417,1459,1898
1898-03-12,413,1053,1898
1998-07-09,55,1870,1998
1998-07-09,96,4040,1998
1998-10-15,38,365,1998
1998-10-29,63,782,1998
1998-10-29,40,2881,1998
1998-10-22,27,182,1998
1998-10-22,36,301,1998
1998-09-10,27,106,1998
1998-07-02,28,108,1998
1998-10-08,38,2560,1998
1998-10-22,34,1214,1998
1898-02-19,844,706,1898
1898-07-09,2258,3717,1898
1898-04-09,274,905,1898
1898-04-02,885,920,1898
1898-06-11,1223,3039,1898
1898-07-09,803,1907,1898
1898-03-12,899,2110,1898
1898-11-05,1663,715,1898
1898-02-19,412,826,1898
1898-06-25,457,327,1898
1898-07-09,468,731,1898
1898-02-05,952,1072,1898
1996-10-21,50,184,1996
1996-09-30,25,947,1996
1996-11-25,39,528,1996
1996-10-14,35,1387,1996
1996-10-28,49,6229,1996
1996-10-28,45,120,1996
1996-12-09,36,83,1996
1996-12-23,45,4035,1996
1996-12-16,48,1136,1996
1996-11-11,86,469,1996
1996-11-18,48,705,1996
1996-09-23,37,934,1996
1996-10-21,36,971,1996
1996-10-14,45,623,1996
1996-11-25,64,682,1996
1996-09-30,37,2374,1996
1996-10-28,70,2065,1996
1996-12-09,56,2707,1996
1996-10-07,37,1406,1996
1996-11-11,26,107,1996
1996-10-14,37,497,1996
1996-12-23,24,93,1996
1996-12-16,24,89,1996
1996-10-21,21,206,1996
1996-11-11,25,205,1996
1996-12-09,37,2283,1996
1996-10-14,99,573,1996
1996-11-04,113,2946,1996
1996-12-23,48,1655,1996
1996-11-11,73,1525,1996
1996-12-23,46,1934,1996
1996-10-07,39,1347,1996
1996-10-29,57,1849,1996
1996-11-18,63,3866,1996
1996-10-21,26,89,1996
1996-07-15,27,94,1996
1996-07-15,34,1228,1996
1996-07-15,84,1184,1996
1996-06-24,40,2589,1996
1996-07-01,39,2631,1996
1996-09-16,46,2057,1996
1996-06-24,35,181,1996
1996-06-24,40,2288,1996
1996-07-08,44,2636,1996
1996-06-03,35,1347,1996
1996-06-17,27,94,1996
1996-07-08,41,531,1996
1996-07-01,35,2175,1996
1996-07-05,63,584,1996
1996-07-15,69,1683,1996
1996-07-08,28,167,1996
1856-01-01,243,1701,1856
1856-01-01,352,2982,1856
1856-01-01,37,251,1856
1856-01-01,158,2001,1856
1856-01-01,1652,3818,1856
1856-01-01,196,2044,1856
1856-01-01,64,3595,1856
1856-01-01,637,3265,1856
1856-01-01,235,4122,1856
1856-01-01,197,2971,1856
1856-01-01,652,4523,1856
1856-01-01,22,35,1856
1856-01-01,335,7133,1856
1856-01-01,214,616,1856
1856-01-01,139,2369,1856
1856-01-01,137,2043,1856
1856-01-01,150,1926,1856
1856-01-01,511,1412,1856
1856-01-01,176,1698,1856
1856-01-01,116,1556,1856
1856-01-01,167,1018,1856
1856-01-01,109,583,1856
1856-01-01,68,302,1856
1856-01-01,352,2432,1856
1856-01-01,423,6075,1856
1856-01-01,1219,7882,1856
1856-01-01,348,2520,1856
1856-01-01,120,1693,1856
1856-01-01,199,1325,1856
1856-01-01,213,2787,1856
1856-01-01,328,1194,1856
1856-01-01,142,1609,1856
1856-01-01,78,677,1856
1856-01-01,79,741,1856
1856-01-01,181,1973,1856
1856-01-01,172,1504,1856
1856-01-01,94,438,1856
2001-07-09,55,2884,2001
2001-06-14,70,1384,2001
2001-06-14,27,407,2001
2001-06-28,75,3628,2001
2001-07-09,73,2293,2001
2001-07-09,29,466,2001
2001-07-09,31,376,2001
2001-06-28,59,3524,2001
2001-05-24,43,2272,2001
2001-05-31,55,2954,2001
2001-05-31,60,461,2001
2001-05-31,35,3259,2001
2001-06-14,96,4170,2001
2001-06-14,43,3075,2001
2001-06-21,28,211,2001
2001-05-17,40,3233,2001
1996-09-23,37,1370,1996
1996-10-28,38,1751,1996
1996-10-21,64,1785,1996
1996-10-28,54,215,1996
1996-10-21,48,3904,1996
1996-09-18,67,540,1996
1996-10-14,25,126,1996
1996-10-21,47,2696,1996
1996-11-25,41,2430,1996
1996-10-28,31,116,1996
1996-11-25,42,4662,1996
1996-10-21,44,1041,1996
1996-11-04,43,4240,1996
1996-10-21,35,672,1996
1996-10-28,71,395,1996
1996-09-23,66,383,1996
1996-10-21,52,1587,1996
1996-09-30,41,4105,1996
1996-10-14,48,1967,1996
1996-11-11,52,1906,1996
1996-09-30,39,280,1996
1996-09-30,42,1317,1996
1996-12-09,95,459,1996
1996-11-18,26,308,1996
1996-12-16,38,1040,1996
1996-09-30,43,362,1996
1996-11-25,39,1343,1996
1996-12-23,41,2056,1996
2000-09-07,34,96,2000
2000-11-02,33,3139,2000
2000-10-05,45,439,2000
2000-09-21,37,5066,2000
2000-10-12,44,2337,2000
2000-09-14,59,153,2000
2000-09-21,55,211,2000
2000-09-07,27,164,2000
2000-09-14,33,176,2000
2000-09-28,27,102,2000
2000-10-05,45,256,2000
2000-11-02,24,205,2000
2000-11-09,39,2652,2000
2000-10-05,51,2658,2000
2000-10-12,68,3034,2000
2000-10-12,73,3035,2000
2000-11-09,58,876,2000
2000-10-05,59,5285,2000
2000-11-09,35,4442,2000
2000-09-28,96,2190,2000
2000-11-16,47,1891,2000
2000-05-25,48,4032,2000
2000-07-07,57,1185,2000
2000-07-07,32,96,2000
2000-04-13,86,5221,2000
2000-04-27,45,703,2000
2000-05-18,79,1415,2000
2000-05-18,28,96,2000
2000-06-15,43,2839,2000
2000-06-22,26,1008,2000
2000-06-08,42,1583,2000
2000-06-15,47,2332,2000
2000-06-08,51,3544,2000
2000-04-13,48,883,2000
2000-04-13,49,2593,2000
2000-06-01,28,102,2000
2000-05-10,51,7952,2000
2000-06-22,33,237,2000
2000-07-07,37,841,2000
2000-05-11,41,552,2000
2000-04-20,51,1158,2000
2000-06-22,49,2141,2000
2000-07-07,53,4857,2000
2000-04-13,45,517,2000
2000-05-18,57,2506,2000
1998-12-21,57,13256,1998
1998-12-11,46,2010,1998
1998-12-17,44,2029,1998
1998-12-10,27,293,1998
1998-11-12,51,3031,1998
1998-11-19,31,3492,1998
1998-11-19,28,145,1998
1998-11-19,39,3635,1998
1998-11-19,42,879,1998
1998-11-05,55,2309,1998
1998-11-19,31,3249,1998
1998-11-19,83,3031,1998
1998-12-17,44,2498,1998
1998-11-19,28,287,1998
1998-12-10,33,964,1998
1998-12-17,42,682,1998
1998-12-10,115,1100,1998
1998-11-05,28,97,1998
1998-12-03,28,183,1998
1998-12-11,49,185,1998
1998-11-19,55,2502,1998
1998-11-19,41,2155,1998
1998-12-10,52,2201,1998
1998-12-17,46,2753,1998
1998-11-12,43,2783,1998
1998-11-12,27,176,1998
1998-12-03,65,1387,1998
1998-11-19,28,376,1998
1998-11-19,53,1952,1998
1998-11-05,76,4350,1998
1998-11-05,34,1330,1998
1899-12-02,1481,2572,1899
1899-10-28,1614,155,1899
1899-03-04,705,5025,1899
1900-02-24,466,900,1900
1899-10-28,1339,4762,1899
1899-04-29,150,1696,1899
1899-12-09,2501,932,1899
1900-02-24,275,2826,1900
1900-02-17,3977,774,1900
1900-01-13,750,2082,1900
1899-12-23,444,72,1899
1899-11-04,309,585,1899
1899-11-18,720,486,1899
1900-02-24,857,3257,1900
1900-01-20,312,1531,1900
1900-02-17,114,880,1900
1900-02-03,414,1649,1900
1900-02-03,197,459,1900
1997-06-09,53,580,1997
1997-06-23,41,1924,1997
1997-06-16,34,2026,1997
1997-06-16,49,1740,1997
1997-06-30,46,1365,1997
1997-07-07,244,908,1997
1997-09-11,40,191,1997
1997-09-18,26,112,1997
1997-06-09,38,4143,1997
1997-09-11,41,371,1997
1997-07-14,45,3273,1997
1997-06-16,53,3419,1997
1997-06-16,53,2617,1997
1997-07-07,48,2540,1997
1997-07-07,64,1090,1997
1997-09-11,41,315,1997
1997-09-11,51,759,1997
1997-09-11,28,97,1997
1997-09-11,38,3052,1997
